goodreads_book_id,tag_id,count
21393526,25450,21
21393526,13996,21
21393526,11370,20
21393526,32088,20
21393526,18913,19
21393526,3379,18
21393526,21274,18
21393526,32080,18
21393526,33023,18
21393526,5360,18
21393526,24265,18
21393526,8412,18
21393526,779,18
21393526,8413,18
21393526,26785,17
21393526,25153,17
21393526,22352,17
21393526,14064,17
21393526,25506,17
21393526,10064,17
21393526,30852,17
21393526,33054,17
21393526,20849,16
21393526,20939,16
21393526,11221,16
21393526,20731,16
21393526,22344,16
21393526,29355,16
21393526,33121,16
21393526,25167,15
21393526,9484,15
21393526,5481,15
21393526,28525,15
21393526,21024,15
21393526,19530,15
21393526,5444,14
21569527,30574,32823
21569527,11305,1347
21569527,8717,946
21569527,11557,852
21569527,33114,624
21569527,26138,355
21569527,32989,337
21569527,5207,302
21569527,27199,195
21569527,22743,144
21569527,785,115
21569527,33009,114
21569527,14361,102
21569527,18886,96
21569527,30521,96
21569527,25151,94
21569527,25152,93
21569527,1691,75
21569527,11743,69
21569527,3389,69
21569527,11590,68
21569527,29316,67
21569527,18668,64
21569527,22753,63
21569527,24999,57
21569527,32586,55
21569527,10064,53
21569527,26305,53
21569527,783,49
21569527,25153,46
21569527,24997,46
21569527,10210,42
21569527,784,41
21569527,3392,40
21569527,10059,39
21569527,18045,38
21569527,22352,36
21569527,831,36
21569527,1128,32
21569527,3371,31
21569527,10197,31
21569527,25000,31
21569527,20774,30
21569527,29452,30
21569527,27313,29
21569527,15169,28
21569527,31232,28
21569527,29355,28
21569527,3265,28
21569527,30056,27
21569527,14487,26
21569527,17213,25
21569527,9638,24
21569527,11505,23
21569527,21274,23
21569527,2104,22
21569527,11497,22
21569527,33012,22
21569527,1540,22
21569527,2852,22
21569527,1078,21
21569527,32996,21
21569527,11369,21
21569527,29525,21
21569527,11370,19
21569527,33124,19
21569527,25167,19
21569527,22726,19
21569527,26785,18
21569527,14064,18
21569527,27170,18
21569527,8408,18
21569527,4112,18
21569527,895,18
21569527,7511,18
21569527,16732,18
21569527,11491,17
21569527,22344,17
21569527,27766,17
21569527,33121,17
21569527,33045,17
21569527,20939,16
21569527,20781,16
21569527,5444,16
21569527,29076,16
21569527,18054,16
21569527,20731,16
21569527,4944,16
21569527,18670,16
21569527,22813,16
21569527,21492,16
21569527,25450,16
21569527,25724,16
21569527,20849,15
21569527,11550,15
21569527,6022,15
21569527,31509,15
21569527,20640,15
21569527,19381,15
21569527,25765,14
21943246,30574,32351
21943246,8717,588
21943246,33114,449
21943246,11557,406
21943246,26138,288
21943246,5207,251
21943246,20939,244
21943246,30358,202
21943246,32989,187
21943246,8055,176
21943246,22743,114
21943246,22753,83
21943246,29076,79
21943246,2852,69
21943246,28525,63
21943246,11743,61
21943246,11590,59
21943246,25150,59
21943246,753,58
21943246,25151,54
21943246,30521,50
21943246,22973,47
21943246,4136,45
21943246,19524,43
21943246,24997,41
21943246,11305,40
21943246,9638,40
21943246,1691,39
21943246,32586,38
21943246,25438,37
21943246,29316,37
21943246,29045,37
21943246,15169,34
21943246,18045,33
21943246,20994,33
21943246,25822,33
21943246,752,33
21943246,20774,31
21943246,29452,30
21943246,10197,29
21943246,28528,29
21943246,20989,28
21943246,24996,27
21943246,18608,26
21943246,20656,25
21943246,28532,24
21943246,2875,24
21943246,17213,23
21943246,10210,23
21943246,12313,23
21943246,22352,21
21943246,751,21
21943246,22191,21
21943246,8517,20
21943246,21387,20
21943246,25152,19
21943246,27766,19
21943246,20849,18
21943246,3389,17
21943246,33012,17
21943246,5444,17
21943246,33004,17
21943246,4065,17
21943246,14064,16
21943246,18054,16
21943246,783,16
21943246,1540,16
21943246,32099,16
21943246,29355,16
21943246,21339,16
21943246,20781,15
21943246,9477,15
21943246,19699,15
21943246,14821,15
21943246,1128,14
21943246,22689,14
21943246,12048,14
21943246,21274,14
21943246,18668,14
21943246,9147,14
21943246,21825,14
21943246,22034,13
21943246,3392,13
21943246,5090,13
21943246,9886,13
21943246,20731,13
21943246,25436,13
21943246,33124,12
21943246,8067,12
21943246,10093,12
21943246,26207,12
21943246,25450,12
21943246,11497,11
21943246,3371,11
21943246,24999,11
21943246,1078,11
21943246,5510,11
21943246,5180,11
21943246,781,11
21943246,5452,11
21969786,8717,1802
21969786,33114,1346
21969786,30574,934
21969786,32989,783
21969786,11557,729
21969786,26837,633
21969786,26771,615
21969786,5207,536
21969786,18001,435
21969786,10064,418
21969786,10059,405
21969786,11743,351
21969786,22743,263
21969786,11305,254
21969786,11590,243
21969786,30521,234
21969786,18011,227
21969786,20939,195
21969786,8055,157
21969786,22753,145
21969786,25150,126
21969786,18045,118
21969786,18015,117
21969786,32586,106
21969786,29316,91
21969786,26894,89
21969786,28525,88
21969786,25151,87
21969786,17213,83
21969786,25152,81
21969786,24728,78
21969786,13270,77
21969786,29452,75
21969786,10197,65
21969786,15169,62
21969786,33012,62
21969786,24051,59
21969786,9147,57
21969786,25149,51
21969786,24996,50
21969786,19524,50
21969786,4949,50
21969786,24997,48
21969786,28532,48
21969786,28528,48
21969786,1128,46
21969786,783,46
21969786,25153,45
21969786,9638,45
21969786,33124,41
21969786,26785,40
21969786,20774,40
21969786,10210,40
21969786,28533,40
21969786,23100,40
21969786,1691,38
21969786,12600,38
21969786,7852,37
21969786,33023,37
21969786,12874,37
21969786,9477,36
21969786,751,35
21969786,18054,34
21969786,21274,34
21969786,28936,34
21969786,3392,33
21969786,18013,33
21969786,10644,32
21969786,1078,32
21969786,20731,32
21969786,22813,32
21969786,25167,31
21969786,33054,30
21969786,22352,29
21969786,24995,29
21969786,831,29
21969786,22034,28
21969786,30358,28
21969786,1416,28
21969786,32099,28
21969786,29045,27
21969786,1790,27
21969786,11491,26
21969786,24999,26
21969786,22330,26
21969786,25822,26
21969786,2104,25
21969786,11221,25
21969786,22689,24
21969786,22344,24
21969786,5481,24
21969786,28300,24
21969786,5393,24
21969786,8408,24
21969786,5444,23
21969786,32996,23
21969786,29355,23
21969786,723,23
21969786,9611,23
21969786,11370,22
22021611,30574,14795
22021611,33114,425
22021611,26138,356
22021611,11557,316
22021611,8055,315
22021611,32989,218
22021611,8717,144
22021611,27199,141
22021611,25150,121
22021611,10197,115
22021611,22025,110
22021611,21387,108
22021611,17213,107
22021611,27669,99
22021611,22027,77
22021611,10210,75
22021611,11743,67
22021611,5207,67
22021611,25151,63
22021611,12886,54
22021611,751,52
22021611,30521,49
22021611,24996,48
22021611,10094,46
22021611,33004,46
22021611,10093,42
22021611,25438,40
22021611,25152,39
22021611,6750,33
22021611,8076,32
22021611,27682,31
22021611,25167,30
22021611,11590,27
22021611,31155,27
22021611,18045,26
22021611,22743,25
22021611,1128,24
22021611,32586,24
22021611,24997,22
22021611,33045,21
22021611,783,19
22021611,33012,18
22021611,753,18
22021611,736,17
22021611,22753,16
22021611,747,16
22021611,29452,15
22021611,8067,14
22021611,28951,14
22021611,17217,13
22021611,21274,13
22021611,33023,13
22021611,10213,13
22021611,1078,12
22021611,32996,12
22021611,781,12
22021611,8740,12
22021611,752,12
22021611,16779,12
22021611,10644,11
22021611,11491,11
22021611,11988,11
22021611,27693,11
22021611,22345,11
22021611,8084,11
22021611,22674,11
22021611,19524,10
22021611,4944,10
22021611,22333,10
22021611,27170,10
22021611,22029,10
22021611,15169,9
22021611,11497,9
22021611,22689,9
22021611,25153,9
22021611,29316,9
22021611,766,9
22021611,32088,9
22021611,21815,9
22021611,21055,9
22021611,20774,8
22021611,5090,8
22021611,11503,8
22021611,10932,8
22021611,22618,8
22021611,5359,8
22021611,15362,8
22021611,27313,8
22021611,27679,8
22021611,11079,8
22021611,33124,7
22021611,9886,7
22021611,25822,7
22021611,5360,7
22021611,1010,7
22021611,780,7
22021611,8408,7
22021611,27673,7
22021611,29144,7
22021611,16780,7
22054340,30574,23588
22054340,33114,402
22054340,8717,324
22054340,26138,292
22054340,10064,249
22054340,32989,206
22054340,10059,206
22054340,11557,185
22054340,27199,170
22054340,22025,154
22054340,11305,126
22054340,27669,124
22054340,30094,118
22054340,25151,115
22054340,22027,106
22054340,11743,90
22054340,10197,90
22054340,17177,77
22054340,17213,72
22054340,10210,70
22054340,25152,54
22054340,783,49
22054340,30095,48
22054340,24997,47
22054340,18045,43
22054340,10093,41
22054340,25150,40
22054340,5207,39
22054340,3389,39
22054340,10094,37
22054340,22743,36
22054340,27682,36
22054340,26837,34
22054340,29452,33
22054340,25167,32
22054340,6750,31
22054340,30521,29
22054340,26305,29
22054340,24999,28
22054340,27073,26
22054340,780,22
22054340,22753,21
22054340,3392,21
22054340,1078,19
22054340,831,19
22054340,10644,18
22054340,3371,18
22054340,26771,18
22054340,25153,17
22054340,17217,16
22054340,3379,15
22054340,805,15
22054340,32099,15
22054340,11590,14
22054340,1128,14
22054340,33012,14
22054340,33124,14
22054340,11550,14
22054340,33007,14
22054340,753,14
22054340,5090,13
22054340,25822,13
22054340,751,13
22054340,781,13
22054340,27673,13
22054340,9600,13
22054340,5360,12
22054340,1010,12
22054340,33045,12
22054340,10213,12
22054340,27074,12
22054340,22618,11
22054340,33006,11
22054340,12700,11
22054340,33009,10
22054340,18640,10
22054340,14064,10
22054340,32586,10
22054340,3377,10
22054340,21274,10
22054340,766,10
22054340,18608,10
22054340,24317,10
22054340,24996,9
22054340,25000,9
22054340,747,9
22054340,32996,9
22054340,11978,9
22054340,15362,9
22054340,12709,9
22054340,10081,9
22054340,895,9
22054340,22774,9
22054340,22031,9
22054340,30042,9
22054340,11497,8
22054340,22333,8
22054340,33023,8
22054340,26304,8
22054340,26959,8
22443261,30574,9315
22443261,11305,2973
22443261,33114,1085
22443261,8717,621
22443261,11557,545
22443261,32989,497
22443261,28610,488
22443261,11743,265
22443261,20939,247
22443261,5207,236
22443261,22743,221
22443261,27199,189
22443261,5636,188
22443261,18886,169
22443261,26837,152
22443261,3389,125
22443261,17213,113
22443261,33009,112
22443261,26771,98
22443261,26785,90
22443261,29452,89
22443261,2173,87
22443261,3392,85
22443261,18045,84
22443261,3371,83
22443261,1691,79
22443261,10197,74
22443261,19974,73
22443261,22753,68
22443261,25149,68
22443261,26542,59
22443261,11370,58
22443261,30521,57
22443261,25151,53
22443261,33012,50
22443261,11590,47
22443261,28609,46
22443261,25150,42
22443261,33124,39
22443261,14361,39
22443261,24996,38
22443261,31617,36
22443261,29316,35
22443261,15169,33
22443261,10731,33
22443261,32586,32
22443261,3358,32
22443261,3379,32
22443261,4949,31
22443261,25822,31
22443261,11497,29
22443261,24995,29
22443261,26897,28
22443261,12035,28
22443261,25152,27
22443261,6953,26
22443261,20774,25
22443261,29355,25
22443261,6857,24
22443261,20849,24
22443261,26842,24
22443261,19983,24
22443261,24997,23
22443261,26894,23
22443261,1128,22
22443261,10210,22
22443261,19524,22
22443261,33121,22
22443261,4834,21
22443261,22352,20
22443261,3377,20
22443261,11386,20
22443261,9221,19
22443261,17124,19
22443261,22689,19
22443261,25153,19
22443261,10093,19
22443261,30667,19
22443261,6888,18
22443261,22973,18
22443261,12600,18
22443261,1542,18
22443261,11503,18
22443261,14467,18
22443261,21274,18
22443261,11376,18
22443261,22733,18
22443261,6451,18
22443261,25952,18
22443261,22034,17
22443261,10644,17
22443261,5090,17
22443261,16799,17
22443261,783,17
22443261,31509,17
22443261,29366,17
22443261,2186,17
22443261,25104,17
22443261,9477,16
22443261,831,16
22465597,30574,4719
22465597,8717,828
22465597,33114,777
22465597,20939,476
22465597,32989,440
22465597,8055,355
22465597,11557,218
22465597,30358,198
22465597,11743,193
22465597,5207,183
22465597,25151,163
22465597,25438,116
22465597,22743,114
22465597,785,102
22465597,30521,101
22465597,18045,82
22465597,26138,78
22465597,29076,76
22465597,20994,72
22465597,24997,72
22465597,3389,64
22465597,32586,62
22465597,28525,60
22465597,29452,57
22465597,3392,54
22465597,783,54
22465597,25152,53
22465597,19788,51
22465597,784,50
22465597,17213,49
22465597,2852,49
22465597,3371,47
22465597,22753,46
22465597,19524,46
22465597,10197,45
22465597,9638,42
22465597,33012,41
22465597,766,34
22465597,33004,34
22465597,11221,33
22465597,10210,31
22465597,27847,29
22465597,33124,28
22465597,29316,27
22465597,19786,27
22465597,15169,26
22465597,28528,26
22465597,28952,26
22465597,24999,25
22465597,20989,25
22465597,17708,25
22465597,780,24
22465597,9886,23
22465597,4949,23
22465597,9147,23
22465597,781,23
22465597,29464,23
22465597,21274,22
22465597,32996,22
22465597,25436,22
22465597,5360,22
22465597,10273,22
22465597,3379,21
22465597,28532,21
22465597,24521,21
22465597,18608,21
22465597,12600,20
22465597,18054,20
22465597,10093,20
22465597,3377,20
22465597,33023,20
22465597,11590,19
22465597,30386,19
22465597,32099,19
22465597,33031,19
22465597,22034,18
22465597,22352,18
22465597,8517,18
22465597,18668,18
22465597,14370,18
22465597,831,18
22465597,25153,17
22465597,5393,17
22465597,19216,17
22465597,7852,16
22465597,8067,16
22465597,25822,16
22465597,22618,16
22465597,32088,16
22465597,8408,16
22465597,20774,15
22465597,10094,15
22465597,1078,15
22465597,32080,15
22465597,28533,15
22465597,779,15
22465597,9477,14
22465597,30373,14
22465597,24517,14
22465597,895,14
22489107,30574,33968
22489107,33114,2092
22489107,11305,2040
22489107,11557,1209
22489107,26771,1129
22489107,32989,1059
22489107,26837,945
22489107,5207,710
22489107,27199,580
22489107,25151,556
22489107,10064,507
22489107,25799,468
22489107,11152,445
22489107,8717,436
22489107,22743,385
22489107,11743,338
22489107,10059,322
22489107,26138,297
22489107,25152,254
22489107,3389,239
22489107,24997,235
22489107,22753,204
22489107,22025,201
22489107,11148,200
22489107,3392,199
22489107,30521,198
22489107,783,191
22489107,25798,185
22489107,22027,177
22489107,785,170
22489107,18045,153
22489107,29452,143
22489107,3371,131
22489107,11162,124
22489107,26894,123
22489107,18886,122
22489107,27669,122
22489107,29934,122
22489107,18746,121
22489107,24999,118
22489107,11161,118
22489107,33009,116
22489107,11151,116
22489107,10197,112
22489107,19262,106
22489107,17213,103
22489107,33012,97
22489107,11159,95
22489107,11590,87
22489107,15169,87
22489107,12709,87
22489107,26785,86
22489107,11160,86
22489107,25153,85
22489107,32586,85
22489107,10210,83
22489107,11150,82
22489107,831,79
22489107,20774,76
22489107,29316,75
22489107,784,74
22489107,766,72
22489107,1078,71
22489107,25822,66
22489107,22973,65
22489107,28235,63
22489107,25167,62
22489107,26305,62
22489107,780,58
22489107,33124,57
22489107,22352,57
22489107,781,57
22489107,5360,56
22489107,11370,55
22489107,3379,55
22489107,2056,54
22489107,1128,52
22489107,32996,50
22489107,3377,49
22489107,5393,48
22489107,22689,47
22489107,11550,46
22489107,18054,46
22489107,21274,45
22489107,28610,45
22489107,25000,44
22489107,33023,44
22489107,829,44
22489107,805,41
22489107,27766,41
22489107,8408,39
22489107,1691,38
22489107,3358,37
22489107,10094,37
22489107,823,37
22489107,10093,36
22489107,9638,36
22489107,11505,35
22489107,26897,35
22489107,12700,35
22510983,30574,1213
22510983,8717,580
22510983,5207,435
22510983,33114,412
22510983,11557,371
22510983,8055,352
22510983,26138,292
22510983,22743,205
22510983,25151,190
22510983,32989,172
22510983,22753,120
22510983,20774,102
22510983,6750,87
22510983,11743,77
22510983,24997,76
22510983,33176,74
22510983,30521,73
22510983,11590,67
22510983,27199,66
22510983,25152,61
22510983,9638,57
22510983,25167,47
22510983,5090,46
22510983,13226,45
22510983,33171,44
22510983,25150,41
22510983,25438,41
22510983,15169,38
22510983,783,37
22510983,10644,34
22510983,22352,34
22510983,20781,34
22510983,9477,33
22510983,33175,33
22510983,29316,31
22510983,10210,29
22510983,10197,28
22510983,22344,27
22510983,5360,27
22510983,18045,26
22510983,33004,26
22510983,32586,25
22510983,766,23
22510983,781,22
22510983,831,22
22510983,33012,21
22510983,25153,21
22510983,10094,21
22510983,1128,20
22510983,29452,20
22510983,17213,20
22510983,24996,20
22510983,24999,20
22510983,5510,20
22510983,3389,19
22510983,3392,19
22510983,18640,18
22510983,19524,18
22510983,5180,17
22510983,5444,16
22510983,1078,16
22510983,32099,16
22510983,8076,16
22510983,19699,16
22510983,18608,16
22510983,25436,15
22510983,8740,15
22510983,19786,15
22510983,753,15
22510983,33174,15
22510983,12600,14
22510983,14064,14
22510983,18054,14
22510983,10093,14
22510983,33045,14
22510983,20849,13
22510983,1416,13
22510983,25822,13
22510983,1010,13
22510983,33124,12
22510983,5481,12
22510983,21825,12
22510983,33256,12
22510983,11497,11
22510983,7852,11
22510983,21274,11
22510983,28525,11
22510983,12869,11
22510983,30514,11
22510983,770,11
22510983,33177,11
22510983,11505,10
22510983,22034,10
22510983,32996,10
22510983,751,10
22510983,12680,10
22510983,6766,10
22510983,29464,10
22510983,26697,10
22510983,780,10
22571275,30574,21782
22571275,33114,675
22571275,8717,515
22571275,20939,495
22571275,32989,385
22571275,11557,278
22571275,8055,243
22571275,27199,192
22571275,5207,149
22571275,25151,119
22571275,11743,110
22571275,30358,97
22571275,25438,85
22571275,785,83
22571275,1691,79
22571275,29452,78
22571275,2126,66
22571275,18045,65
22571275,22743,64
22571275,24997,62
22571275,29076,57
22571275,3389,56
22571275,2852,53
22571275,3392,52
22571275,783,51
22571275,3371,48
22571275,28466,46
22571275,26138,45
22571275,25152,43
22571275,20994,43
22571275,33012,42
22571275,10197,42
22571275,22753,40
22571275,784,38
22571275,10866,36
22571275,33004,36
22571275,1540,35
22571275,9638,35
22571275,26734,34
22571275,17213,33
22571275,11590,32
22571275,30521,32
22571275,28321,32
22571275,1542,30
22571275,19524,30
22571275,33031,28
22571275,8517,27
22571275,20989,25
22571275,33124,24
22571275,12600,23
22571275,8067,23
22571275,9477,23
22571275,19699,23
22571275,21339,23
22571275,32586,22
22571275,32996,22
22571275,25436,22
22571275,33023,22
22571275,27766,22
22571275,766,21
22571275,2875,21
22571275,15169,20
22571275,24999,20
22571275,12035,20
22571275,8084,20
22571275,10210,19
22571275,25153,18
22571275,1078,18
22571275,20774,17
22571275,25822,17
22571275,20656,17
22571275,20926,16
22571275,6750,16
22571275,11221,15
22571275,3377,15
22571275,5360,15
22571275,780,15
22571275,8020,15
22571275,22689,14
22571275,11503,14
22571275,781,14
22571275,831,14
22571275,29464,14
22571275,16199,14
22571275,14064,13
22571275,22618,13
22571275,9147,13
22571275,19788,13
22571275,14370,12
22571275,33054,12
22571275,3379,11
22571275,25000,11
22571275,23931,11
22571275,10064,11
22571275,12313,11
22571275,29316,10
22571275,5481,10
22571275,19983,10
22571275,5361,10
22571275,27767,10
22749539,30574,21837
22749539,8717,846
22749539,14487,750
22749539,11305,371
22749539,19974,350
22749539,33114,269
22749539,11557,238
22749539,11743,184
22749539,3389,157
22749539,18919,143
22749539,20673,140
22749539,32989,133
22749539,3371,132
22749539,6953,128
22749539,14467,126
22749539,3392,120
22749539,6888,101
22749539,16799,84
22749539,19983,82
22749539,21457,80
22749539,6857,77
22749539,17124,75
22749539,16805,71
22749539,4949,55
22749539,32917,55
22749539,21466,54
22749539,11221,50
22749539,6895,49
22749539,32130,48
22749539,19980,48
22749539,3379,47
22749539,25152,44
22749539,3377,44
22749539,6914,38
22749539,17129,37
22749539,6920,37
22749539,20622,36
22749539,6909,35
22749539,25151,33
22749539,32812,33
22749539,18886,31
22749539,18045,30
22749539,12600,30
22749539,1691,29
22749539,11148,29
22749539,11152,28
22749539,31359,26
22749539,14730,26
22749539,5207,25
22749539,25438,25
22749539,3677,24
22749539,20939,23
22749539,25153,23
22749539,24999,22
22749539,831,22
22749539,15960,22
22749539,6597,21
22749539,14552,21
22749539,1173,21
22749539,6960,20
22749539,13116,20
22749539,19979,20
22749539,20273,20
22749539,33012,19
22749539,3358,18
22749539,17090,18
22749539,1416,18
22749539,33023,18
22749539,3676,18
22749539,19867,18
22749539,13986,18
22749539,22526,17
22749539,11219,17
22749539,6131,17
22749539,9611,17
22749539,783,16
22749539,32808,16
22749539,6976,15
22749539,6973,15
22749539,22743,14
22749539,30521,14
22749539,21447,14
22749539,6452,14
22749539,21458,14
22749539,33165,13
22749539,25000,13
22749539,2852,13
22749539,6445,13
22749539,21459,13
22749539,16797,13
22749539,29452,12
22749539,33124,12
22749539,32586,12
22749539,6977,12
22749539,32906,12
22749539,823,12
22749539,6596,12
22749539,23248,12
22749539,21464,11
22749539,69,11
22840421,30574,44256
22840421,14487,1262
22840421,11305,1154
22840421,8717,1018
22840421,33114,1014
22840421,11557,633
22840421,32989,603
22840421,14467,448
22840421,26138,447
22840421,5207,268
22840421,15048,199
22840421,833,182
22840421,25152,181
22840421,25799,178
22840421,11743,174
22840421,22639,162
22840421,22743,138
22840421,18886,119
22840421,30521,109
22840421,3389,108
22840421,25153,102
22840421,12680,95
22840421,17213,92
22840421,24999,92
22840421,2173,92
22840421,25798,88
22840421,832,86
22840421,3371,83
22840421,33009,81
22840421,9638,81
22840421,831,79
22840421,3392,75
22840421,29452,69
22840421,18045,69
22840421,28525,65
22840421,14484,62
22840421,22753,61
22840421,10197,59
22840421,11590,58
22840421,22973,56
22840421,14552,53
22840421,32586,52
22840421,25000,52
22840421,1691,51
22840421,29316,50
22840421,15067,50
22840421,10210,49
22840421,14527,48
22840421,19524,47
22840421,31604,46
22840421,7725,44
22840421,895,43
22840421,26305,42
22840421,805,41
22840421,4949,40
22840421,2852,40
22840421,25822,39
22840421,27199,38
22840421,33012,37
22840421,10641,37
22840421,813,37
22840421,33018,36
22840421,1128,35
22840421,14408,33
22840421,22813,33
22840421,27766,33
22840421,9477,32
22840421,28532,31
22840421,823,31
22840421,22637,30
22840421,15169,29
22840421,18054,28
22840421,29355,28
22840421,22689,27
22840421,33124,26
22840421,33017,26
22840421,33023,25
22840421,28528,25
22840421,27473,25
22840421,901,25
22840421,22352,24
22840421,33045,24
22840421,12715,24
22840421,22640,24
22840421,20774,23
22840421,1078,23
22840421,2186,23
22840421,6750,22
22840421,2104,21
22840421,5361,21
22840421,31605,21
22840421,10093,20
22840421,3377,20
22840421,20731,20
22840421,32996,20
22840421,15060,20
22840421,14485,20
22840421,8408,20
22840421,22726,20
22840421,888,19
22910900,30574,4673
22910900,33114,1597
22910900,11305,1330
22910900,32989,1062
22910900,8055,592
22910900,11557,531
22910900,5207,435
22910900,11743,356
22910900,22973,274
22910900,22743,254
22910900,18001,233
22910900,25152,206
22910900,8717,201
22910900,30521,196
22910900,25151,171
22910900,18011,142
22910900,785,142
22910900,18045,137
22910900,26138,136
22910900,3389,128
22910900,19786,126
22910900,19788,126
22910900,22753,117
22910900,29452,117
22910900,11590,112
22910900,3392,107
22910900,24999,101
22910900,26837,98
22910900,31617,93
22910900,33012,93
22910900,28525,93
22910900,12600,92
22910900,32586,92
22910900,7852,90
22910900,831,88
22910900,26771,87
22910900,29316,86
22910900,17213,85
22910900,25153,83
22910900,29011,77
22910900,18919,77
22910900,18015,76
22910900,2852,74
22910900,784,71
22910900,24997,70
22910900,15048,68
22910900,10197,67
22910900,9638,63
22910900,33009,60
22910900,3371,58
22910900,19524,58
22910900,783,56
22910900,25438,51
22910900,25000,51
22910900,28532,51
22910900,14370,50
22910900,10210,49
22910900,4949,48
22910900,33023,48
22910900,11221,47
22910900,26785,45
22910900,28533,45
22910900,27766,44
22910900,25167,42
22910900,33004,42
22910900,15169,41
22910900,25822,41
22910900,805,41
22910900,18054,40
22910900,13270,40
22910900,895,38
22910900,10273,37
22910900,18886,36
22910900,33124,36
22910900,1078,36
22910900,28528,36
22910900,8408,35
22910900,9477,32
22910900,23100,32
22910900,10644,31
22910900,22352,31
22910900,12680,31
22910900,30852,31
22910900,9611,31
22910900,21274,30
22910900,10064,30
22910900,29355,29
22910900,1691,28
22910900,10093,28
22910900,24728,28
22910900,25436,27
22910900,29464,27
22910900,32996,26
22910900,1128,25
22910900,5393,25
22910900,22813,25
22910900,33054,25
22910900,3379,24
22910900,5481,24
22910900,18994,24
23009402,33114,1306
23009402,11557,769
23009402,8055,756
23009402,26138,660
23009402,5207,333
23009402,25151,279
23009402,25438,277
23009402,11743,264
23009402,30574,257
23009402,22743,155
23009402,24997,127
23009402,18045,110
23009402,29452,106
23009402,25152,106
23009402,26598,106
23009402,6750,105
23009402,785,105
23009402,30521,102
23009402,12600,98
23009402,11221,98
23009402,33004,96
23009402,783,94
23009402,3389,92
23009402,33012,82
23009402,22753,81
23009402,3392,73
23009402,7852,69
23009402,3371,68
23009402,10197,63
23009402,28525,63
23009402,14370,59
23009402,25436,59
23009402,766,59
23009402,17213,56
23009402,28952,49
23009402,11590,47
23009402,784,47
23009402,33124,46
23009402,32586,45
23009402,32996,45
23009402,2852,44
23009402,33045,44
23009402,24999,41
23009402,18054,40
23009402,32989,39
23009402,10210,39
23009402,15169,38
23009402,33023,38
23009402,8084,38
23009402,831,37
23009402,28532,37
23009402,27766,36
23009402,9886,35
23009402,780,35
23009402,25153,34
23009402,9638,34
23009402,5360,34
23009402,1128,33
23009402,20774,32
23009402,8067,32
23009402,11505,30
23009402,28974,30
23009402,29464,30
23009402,28528,29
23009402,29316,27
23009402,3379,26
23009402,3377,25
23009402,1078,25
23009402,25822,25
23009402,27734,25
23009402,8076,24
23009402,10094,23
23009402,19524,23
23009402,8740,22
23009402,33044,22
23009402,10093,21
23009402,21274,21
23009402,11243,20
23009402,28964,20
23009402,22689,19
23009402,22618,19
23009402,805,19
23009402,781,19
23009402,19508,19
23009402,2104,18
23009402,20849,18
23009402,22352,18
23009402,14064,18
23009402,4949,18
23009402,9477,18
23009402,11226,18
23009402,28533,18
23009402,29525,18
23009402,774,18
23009402,11503,17
23009402,32088,17
23009402,29475,17
23009402,5361,17
23009402,829,16
23009402,28953,16
23164983,30574,1771
23164983,11557,1607
23164983,5207,1401
23164983,32989,1106
23164983,11743,1101
23164983,22743,903
23164983,11305,825
23164983,22973,721
23164983,27199,565
23164983,33114,502
23164983,22753,436
23164983,14487,396
23164983,30464,358
23164983,14821,352
23164983,20939,328
23164983,25152,308
23164983,30521,291
23164983,25150,282
23164983,29011,277
23164983,1691,276
23164983,29190,232
23164983,18045,226
23164983,20774,208
23164983,29316,193
23164983,17213,188
23164983,25151,187
23164983,24996,160
23164983,24999,158
23164983,29452,148
23164983,14467,148
23164983,15169,146
23164983,10197,140
23164983,3392,134
23164983,25153,133
23164983,32586,132
23164983,11590,129
23164983,20849,128
23164983,9221,125
23164983,26837,122
23164983,3389,120
23164983,24907,119
23164983,10210,112
23164983,33012,109
23164983,22352,109
23164983,26771,108
23164983,31617,106
23164983,26138,106
23164983,18886,102
23164983,33009,100
23164983,751,97
23164983,831,96
23164983,9638,94
23164983,24997,93
23164983,26785,91
23164983,29355,89
23164983,3371,87
23164983,11370,80
23164983,9477,74
23164983,33124,73
23164983,25000,69
23164983,5180,69
23164983,20781,68
23164983,10644,67
23164983,4949,66
23164983,1128,65
23164983,22330,62
23164983,6857,61
23164983,22689,61
23164983,783,61
23164983,22344,61
23164983,1416,60
23164983,33023,58
23164983,27313,58
23164983,5444,57
23164983,18054,56
23164983,14064,55
23164983,10093,55
23164983,3379,55
23164983,829,54
23164983,11505,53
23164983,1078,53
23164983,32996,52
23164983,736,51
23164983,5090,49
23164983,10094,49
23164983,8055,48
23164983,25167,48
23164983,893,48
23164983,32099,48
23164983,895,47
23164983,753,47
23164983,18919,45
23164983,30358,45
23164983,5510,45
23164983,805,45
23164983,22733,45
23164983,27170,45
23164983,21274,44
23164983,5481,44
23164983,20174,44
23174274,11305,2611
23174274,33114,1797
23174274,32989,911
23174274,5207,831
23174274,10059,575
23174274,27199,495
23174274,22743,492
23174274,26138,379
23174274,11743,319
23174274,833,278
23174274,22753,251
23174274,9638,243
23174274,24999,237
23174274,30521,223
23174274,831,221
23174274,18886,214
23174274,26837,190
23174274,33009,170
23174274,3389,159
23174274,25539,157
23174274,11590,156
23174274,26771,141
23174274,29316,133
23174274,3392,132
23174274,18045,129
